track_id,track_name,artist_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness
784,Worldwide Steppers,Kendrick Lamar,1,2022.0,5,13,1480,0,61739839.0,1,0,5,0,0.0,72.0,A#,Minor,56.0,56.0,47.0,76.0,0,8,36.0
785,Aguacero,Bad Bunny,1,2022.0,5,6,829,0,283359161.0,4,15,10,0,0.0,121.0,F#,Minor,86.0,67.0,65.0,42.0,0,35,7.0
786,Purple Hearts,"Kendrick Lamar, Ghostface Killah, Summer Walker",3,2022.0,5,13,2308,0,76831876.0,7,0,7,0,0.0,138.0,D#,Minor,57.0,71.0,82.0,19.0,0,15,29.0
787,Un Verano Sin Ti,Bad Bunny,1,2022.0,5,6,1004,1,283332261.0,8,12,9,0,0.0,188.0,F,Minor,50.0,41.0,50.0,69.0,0,12,6.0
788,Ultra Solo,"Polima Westcoast, Pailita",2,2022.0,2,14,1367,0,307752576.0,48,4,34,1,0.0,110.0,C#,Major,80.0,26.0,85.0,23.0,0,11,21.0
789,Enséñame,Bad Bunny,1,2022.0,5,6,1112,3,279737940.0,7,25,12,0,0.0,105.0,G#,Major,81.0,77.0,79.0,19.0,0,47,8.0
790,El Apagón,Bad Bunny,1,2022.0,5,6,1209,0,212351890.0,9,7,14,0,1.0,118.0,G#,Major,63.0,60.0,70.0,5.0,0,9,31.0
791,Callaita,"Bad Bunny, Tainy",2,2019.0,5,31,9539,15,1304313953.0,162,116,355,7,0.0,176.0,D,Major,61.0,24.0,62.0,60.0,0,24,31.0
792,Dua Lipa,Jack Harlow,1,2022.0,5,6,1992,0,150500965.0,35,0,3,0,0.0,158.0,B,Major,83.0,41.0,65.0,0.0,10,11,8.0
793,Agosto,Bad Bunny,1,2022.0,5,6,897,0,246127838.0,6,20,8,0,0.0,115.0,C#,Minor,85.0,72.0,58.0,9.0,0,49,12.0
794,House Of Memories,Panic! At The Disco,1,2016.0,1,15,2948,0,582863434.0,10,2,150,0,0.0,110.0,B,Minor,51.0,48.0,82.0,0.0,0,5,3.0
795,Mr. Morale,"Kendrick Lamar, Tanna Leone",2,2022.0,5,13,1860,0,58687425.0,1,0,3,0,0.0,174.0,A,Major,73.0,26.0,54.0,30.0,0,34,32.0
796,That That,"Psy, Suga",2,2022.0,4,29,802,0,212109195.0,16,81,23,0,0.0,130.0,E,Major,91.0,91.0,96.0,3.0,0,3,9.0
797,In The Stars,Benson Boone,1,2022.0,4,29,2224,8,382199619.0,48,40,87,1,210.0,78.0,A#,Major,36.0,30.0,54.0,34.0,0,14,5.0
798,Rich,Kendrick Lamar,1,2022.0,5,13,1103,0,41210087.0,0,0,0,0,0.0,104.0,G,Major,44.0,74.0,42.0,88.0,0,9,9.0
799,Supermodel,Måneskin,1,2022.0,5,13,2265,0,231657891.0,93,12,173,11,3.0,121.0,G,Major,64.0,80.0,88.0,0.0,0,12,6.0
800,Stefania,Kalush,1,2022.0,3,10,555,0,53729194.0,10,4,4,0,0.0,105.0,D,Major,83.0,32.0,82.0,14.0,0,12,4.0
801,Thousand Miles,The Kid Laroi,1,2022.0,4,22,2050,0,244741137.0,52,9,46,0,1.0,81.0,G,Major,38.0,20.0,66.0,9.0,0,9,8.0
802,Crown,Kendrick Lamar,1,2022.0,5,13,1493,0,42485571.0,2,0,10,0,0.0,170.0,C#,Minor,37.0,14.0,24.0,80.0,0,11,4.0
803,Auntie Diaries,Kendrick Lamar,1,2022.0,5,13,1545,0,37778188.0,1,0,4,0,0.0,78.0,G,Major,43.0,60.0,38.0,76.0,1,48,38.0
804,Puffin On Zootiez,Future,1,2022.0,4,29,2350,0,254218729.0,28,42,23,0,0.0,125.0,G#,Major,88.0,28.0,66.0,6.0,0,13,31.0
805,Mirror,Kendrick Lamar,1,2022.0,5,13,1929,0,53603447.0,2,0,4,0,0.0,92.0,E,Minor,66.0,29.0,65.0,23.0,0,8,7.0
806,Beautiful Girl,Luciano,1,2022.0,4,22,710,4,160035717.0,16,11,18,0,0.0,140.0,B,Minor,84.0,61.0,42.0,31.0,0,9,9.0
807,"Paulo Londra: Bzrp Music Sessions, Vol. 23","Bizarrap, Paulo Londra",2,2022.0,4,25,928,0,164163229.0,19,0,7,0,0.0,96.0,C,Major,61.0,32.0,90.0,25.0,0,10,9.0
808,Savior,Kendrick Lamar,1,2022.0,5,13,1194,0,37091576.0,0,0,3,0,0.0,118.0,F,Minor,66.0,83.0,43.0,84.0,0,19,19.0
809,Pasoori,"Shae Gill, Ali Sethi",2,2022.0,2,6,349,6,284249832.0,10,22,3,0,0.0,92.0,B,Minor,71.0,67.0,60.0,7.0,0,6,4.0
810,Mother I Sober,"Kendrick Lamar, Beth Gibbons",2,2022.0,5,13,1890,0,33381454.0,3,0,2,0,0.0,140.0,G#,Minor,49.0,50.0,37.0,87.0,0,11,35.0
811,Tus Lágrimas,"Sech, Mora",2,2022.0,4,1,1308,2,184622518.0,23,16,9,0,5.0,174.0,C#,Major,68.0,45.0,71.0,18.0,0,11,25.0
812,Where Did You Go?,"Mnek, Jax Jones",2,2022.0,1,26,4531,0,300983101.0,135,74,119,1,18.0,127.0,A#,Major,77.0,53.0,78.0,19.0,0,29,4.0
814,Honest,"Justin Bieber, Don Toliver",2,2022.0,4,29,1351,0,106919680.0,26,1,17,0,0.0,150.0,G#,Minor,82.0,82.0,66.0,13.0,0,11,6.0
815,Zoom,Jessi,1,2022.0,4,13,608,0,136996305.0,5,29,14,0,0.0,100.0,F#,Major,87.0,46.0,60.0,1.0,0,13,16.0
816,Slomo,Chanel,1,2021.0,12,24,1211,0,65719930.0,31,0,19,0,2.0,105.0,C#,Minor,73.0,59.0,81.0,13.0,0,9,6.0
817,Fearless,Le Sserafim,1,2022.0,5,2,629,0,229497852.0,18,75,9,0,0.0,104.0,G,Major,86.0,43.0,62.0,5.0,0,13,14.0
818,10 Things I Hate About You,Leah Kate,1,2022.0,3,23,1301,0,185550869.0,23,1,15,0,0.0,154.0,G#,Major,54.0,45.0,79.0,1.0,0,17,5.0
819,Space Man,Sam Ryder,1,2022.0,2,22,1329,0,54682594.0,42,51,32,0,0.0,80.0,B,Major,47.0,33.0,83.0,18.0,0,10,5.0
820,With You,"Ha Sung Woon, Jimin",2,2022.0,4,24,343,2,240580042.0,4,35,11,1,1.0,150.0,D#,Major,53.0,14.0,43.0,64.0,0,13,3.0
821,Iris,The Goo Goo Dolls,1,1998.0,3,31,13101,9,1284942608.0,137,5,582,0,0.0,156.0,B,Minor,32.0,49.0,72.0,0.0,0,9,4.0
822,The Heart Part 5,Kendrick Lamar,1,2022.0,5,8,2939,0,71423324.0,29,0,30,0,0.0,98.0,G#,Minor,76.0,79.0,81.0,18.0,0,6,34.0
823,San Lucas,Kevin Kaarl,1,2019.0,11,7,407,1,244891912.0,5,0,5,0,0.0,92.0,G,Major,58.0,27.0,36.0,86.0,0,9,3.0
824,This Love,Taylor Swift,1,2022.0,5,6,1492,0,132171975.0,26,2,15,0,2.0,144.0,E,Major,47.0,7.0,50.0,32.0,0,7,4.0
825,Good Looking,Suki Waterhouse,1,2017.0,10,20,2264,0,184706613.0,11,6,25,0,1.0,150.0,E,Major,37.0,27.0,56.0,8.0,0,13,3.0
826,Flowers,Lauren Spencer Smith,1,2021.0,8,9,801,0,184826429.0,42,9,24,1,1.0,138.0,D#,Major,70.0,31.0,44.0,84.0,0,9,39.0
827,Yet To Come,Bts,1,2022.0,6,10,829,0,302006641.0,32,110,26,0,0.0,172.0,C#,Major,56.0,68.0,89.0,4.0,0,33,19.0
828,Run Bts,Bts,1,2022.0,6,10,736,0,330881149.0,5,132,17,0,3.0,77.0,G#,Major,72.0,70.0,82.0,2.0,0,4,17.0
829,Music For A Sushi Restaurant,Harry Styles,1,2022.0,5,20,4449,1,334733572.0,80,11,66,0,1.0,107.0,B,Major,72.0,36.0,72.0,26.0,6,11,4.0
830,Matilda,Harry Styles,1,2022.0,5,20,3218,3,366214458.0,29,10,79,0,0.0,114.0,D,Major,51.0,39.0,29.0,90.0,0,10,4.0
831,For Youth,Bts,1,2022.0,6,10,327,0,114546317.0,5,40,12,0,0.0,117.0,D,Major,63.0,29.0,51.0,43.0,0,25,4.0
832,Daylight,Harry Styles,1,2022.0,5,20,2775,0,290833204.0,21,11,40,0,0.0,146.0,C,Major,69.0,63.0,45.0,48.0,0,18,4.0
833,Vegas,Doja Cat,1,2022.0,5,6,4576,0,448500832.0,79,13,93,0,17.0,160.0,G#,Minor,80.0,74.0,60.0,8.0,0,14,26.0
834,Cash In Cash Out,"Pharrell Williams, Tyler The Creator, 21 Savage",3,2022.0,6,10,2313,0,136676504.0,34,0,29,0,0.0,120.0,G,Major,88.0,15.0,56.0,1.0,0,8,6.0
835,Potion,"Calvin Harris, Dua Lipa, Young Thug",3,2022.0,5,27,3983,0,190625045.0,73,45,119,0,0.0,100.0,B,Minor,82.0,76.0,70.0,16.0,0,8,5.0
836,Born Singer,Bts,1,2022.0,6,10,279,0,79095270.0,0,18,6,0,0.0,158.0,G#,Minor,60.0,68.0,84.0,4.0,0,24,11.0
837,Little Freak,Harry Styles,1,2022.0,5,20,2302,0,273194684.0,20,3,39,0,0.0,142.0,D#,Major,56.0,40.0,54.0,72.0,0,10,4.0
838,La Llevo Al Cielo,"Nengo Flow, Anuel Aa, Chris Jedi, Chencho Corleone",4,2022.0,5,20,3559,3,333146475.0,36,1,31,0,1.0,170.0,A,Minor,80.0,77.0,85.0,11.0,0,17,14.0
839,True Love,"Kanye West, Xxxtentacion",2,2022.0,5,27,2129,0,194902696.0,23,1,44,1,0.0,84.0,F,Minor,71.0,39.0,86.0,2.0,0,51,25.0
840,Satellite,Harry Styles,1,2022.0,5,20,3291,5,311482393.0,43,28,79,0,208.0,139.0,C,Major,58.0,30.0,46.0,14.0,0,9,3.0
841,Pass The Dutchie,Musical Youth,1,1982.0,1,1,5328,0,195918494.0,54,76,900,0,0.0,151.0,G,Major,73.0,88.0,67.0,20.0,0,32,5.0
842,"Villano Antillano: Bzrp Music Sessions, Vol. 51","Bizarrap, Villano Antillano",2,2022.0,6,8,1401,0,248511839.0,26,16,17,0,1.0,128.0,C#,Minor,82.0,42.0,75.0,6.0,0,63,6.0
843,Love Of My Life,Harry Styles,1,2022.0,5,20,1933,0,233671263.0,13,2,31,0,0.0,118.0,G,Major,56.0,20.0,54.0,67.0,0,6,5.0
844,Grapejuice,Harry Styles,1,2022.0,5,20,1986,0,199587884.0,7,1,15,0,0.0,183.0,F,Major,65.0,88.0,72.0,36.0,14,20,3.0
845,So Good,Halsey,1,2022.0,6,9,1057,0,91781263.0,51,14,19,0,0.0,83.0,D#,Minor,63.0,29.0,62.0,4.0,0,18,4.0
846,Belly Dancer,"Byor, Imanbek",2,2022.0,2,18,5115,13,383835984.0,109,38,301,1,33.0,122.0,C#,Major,85.0,42.0,80.0,6.0,0,17,14.0
847,Keep Driving,Harry Styles,1,2022.0,5,20,2094,1,236060709.0,8,1,18,0,0.0,165.0,A,Major,72.0,90.0,48.0,32.0,0,18,23.0
848,Cinema,Harry Styles,1,2022.0,5,20,2171,0,189236868.0,18,1,28,0,0.0,106.0,A,Minor,83.0,90.0,64.0,35.0,5,9,4.0
849,Die Young,"Sleepy Hallow, 347Aidan",2,2022.0,5,25,896,0,160845341.0,19,0,15,0,0.0,77.0,B,Major,81.0,68.0,58.0,83.0,0,11,34.0
850,Only Love Can Hurt Like This,Paloma Faith,1,2014.0,1,1,5148,0,588955257.0,90,22,365,0,114.0,91.0,G#,Major,57.0,30.0,89.0,10.0,0,33,8.0
851,Hold My Hand,Lady Gaga,1,2022.0,5,3,2528,0,238350348.0,63,8,270,2,105.0,148.0,G,Major,51.0,21.0,63.0,5.0,0,41,3.0
852,Daydreaming,Harry Styles,1,2022.0,5,20,1900,1,187703102.0,15,1,23,0,0.0,114.0,E,Minor,71.0,90.0,81.0,31.0,2,13,3.0
853,Numb,"Marshmello, Khalid",2,2022.0,6,10,3879,2,295307001.0,107,76,86,1,9.0,120.0,C,Minor,91.0,63.0,77.0,12.0,1,10,5.0
854,Nos Comemos,"Ozuna, Tiago Pzk",2,2022.0,6,2,896,0,138334433.0,0,0,2,0,0.0,92.0,F#,Major,83.0,56.0,82.0,10.0,0,9,5.0
855,Me And Your Mama,Childish Gambino,1,2016.0,11,10,8775,0,445590495.0,33,60,107,1,0.0,118.0,F,Major,56.0,25.0,45.0,1.0,3,7,3.0
856,Crazy What Love Can Do,"David Guetta, Ella Henderson, Becky Hill",3,2022.0,3,18,5290,0,286739476.0,139,73,142,0,5.0,123.0,E,Minor,60.0,46.0,71.0,3.0,0,16,4.0
857,Slow Dancing In The Dark,Joji,1,2018.0,9,12,10211,0,1122364376.0,38,79,65,0,1.0,89.0,D#,Major,52.0,28.0,48.0,54.0,1,19,3.0
858,Antes De Perderte,Duki,1,2022.0,6,2,584,8,157136970.0,12,1,8,0,1.0,110.0,F,Minor,81.0,61.0,93.0,49.0,0,12,11.0
859,Boyfriends,Harry Styles,1,2022.0,5,20,1517,0,137070925.0,26,2,30,0,0.0,118.0,C,Major,42.0,32.0,20.0,94.0,0,11,4.0
860,295,Sidhu Moose Wala,1,2021.0,5,15,246,4,183273246.0,4,106,0,0,7.0,90.0,B,Minor,68.0,54.0,76.0,21.0,0,11,20.0
861,Tak Ingin Usai,Keisya Levronka,1,2022.0,5,13,220,4,184807630.0,16,5,0,0,6.0,130.0,C,Major,49.0,14.0,40.0,82.0,0,11,3.0
862,En El Radio Un Cochinero,Victor Cibrian,1,2022.0,5,13,514,0,164856284.0,5,36,1,0,0.0,154.0,F#,Minor,70.0,97.0,62.0,47.0,0,10,4.0
863,Master Of Puppets,Metallica,1,1986.0,3,3,6080,0,704171068.0,112,198,406,1,0.0,105.0,E,Minor,54.0,59.0,83.0,0.0,44,20,4.0
864,Break My Soul,Beyoncé,1,2022.0,6,21,9724,0,354614964.0,222,61,259,14,2.0,115.0,C#,Minor,70.0,87.0,88.0,4.0,0,26,8.0
865,Ultra Solo Remix,"De La Ghetto, Feid, Polima Westcoast, Paloma Mami, Pailita",5,2022.0,6,16,2341,0,279717388.0,37,2,38,2,0.0,110.0,C#,Major,91.0,59.0,82.0,8.0,0,6,8.0
866,Massive,Drake,1,2022.0,6,17,5263,0,195628667.0,66,89,61,0,11.0,125.0,E,Minor,51.0,5.0,68.0,12.0,2,15,6.0
867,Betty,Yung Gravy,1,2022.0,6,10,2402,0,221752937.0,45,2,26,0,1.0,102.0,C#,Major,73.0,62.0,75.0,0.0,0,34,8.0
868,Ojos Marrones,Lasso,1,2022.0,2,6,795,11,263280370.0,26,18,15,1,4.0,120.0,G#,Minor,81.0,72.0,65.0,4.0,0,14,4.0
869,Pop!,Nayeon,1,2022.0,6,24,571,0,213505179.0,19,21,14,0,2.0,97.0,D,Major,80.0,36.0,86.0,4.0,0,3,5.0
870,Layla,"Schürze, Dj Robin",2,2022.0,3,24,832,3,130419412.0,18,124,24,1,0.0,140.0,F,Minor,44.0,41.0,92.0,0.0,0,44,7.0
871,More,J-Hope,1,2022.0,7,1,565,0,155795783.0,6,52,11,0,0.0,97.0,D,Major,78.0,31.0,72.0,1.0,0,11,4.0
872,Sweet Child O' Mine,Guns N' Roses,1,1987.0,1,1,41231,1,1553497987.0,228,151,6720,3,99.0,125.0,F#,Major,45.0,67.0,90.0,9.0,11,10,5.0
873,Last Last,Burna Boy,1,2022.0,5,12,4526,12,293466523.0,156,275,150,3,128.0,88.0,D#,Minor,80.0,55.0,56.0,13.0,0,8,9.0
874,Snap,Rosa Linn,1,2022.0,3,19,1818,0,711366595.0,3,0,63,0,353.0,170.0,C,Major,56.0,52.0,64.0,11.0,0,45,7.0
875,Sticky,Drake,1,2022.0,6,17,2814,0,191448892.0,38,105,25,0,2.0,137.0,A#,Minor,88.0,8.0,49.0,9.0,0,9,14.0
876,Hot Shit,"Kanye West, Lil Durk, Cardi B",3,2022.0,7,1,1601,0,85924992.0,11,0,2,0,0.0,157.0,A,Major,88.0,52.0,69.0,0.0,0,8,23.0
877,Ai Preto,"L7Nnon, Dj Biel Do Furduncinho, Bianca",3,2022.0,6,3,894,4,176103902.0,28,0,54,0,0.0,130.0,F#,Major,95.0,83.0,57.0,54.0,0,10,25.0
878,La Loto,"Anitta, Tini, Becky G",3,2022.0,7,6,945,0,121189256.0,49,3,57,0,0.0,90.0,C#,Major,85.0,80.0,83.0,10.0,0,8,11.0
879,Die First,Nessa Barrett,1,2022.0,6,24,767,0,131746175.0,25,0,22,0,0.0,183.0,G#,Minor,44.0,44.0,67.0,7.0,0,12,13.0
880,Afraid To Feel,Lf System,1,2022.0,5,2,5898,5,244790012.0,129,55,128,0,101.0,128.0,C#,Major,58.0,68.0,91.0,2.0,0,27,11.0
881,Baile No Morro,"Mc Vitin Da Igrejinha, Mc Tairon, Dj Win",3,2022.0,6,10,685,2,129314708.0,17,0,24,0,30.0,130.0,D#,Minor,71.0,78.0,40.0,46.0,0,7,45.0
882,Cómo Dormí,Rels B,1,2022.0,8,4,1452,35,331511413.0,16,15,20,0,0.0,126.0,C#,Major,63.0,56.0,43.0,24.0,0,12,23.0
883,Bad Decisions,"Snoop Dogg, Bts, Benny Blanco",3,2022.0,8,5,1456,0,219196651.0,53,2,33,0,0.0,120.0,C,Major,77.0,94.0,87.0,2.0,0,23,12.0
884,Staying Alive,"Drake, Dj Khaled, Lil Baby",3,2022.0,8,5,2107,0,170732845.0,51,1,50,0,0.0,130.0,E,Minor,72.0,18.0,46.0,7.0,0,28,8.0
885,Caile,Luar La L,1,2020.0,12,18,1494,2,273914335.0,17,12,15,0,0.0,122.0,C,Major,70.0,46.0,76.0,30.0,0,9,45.0
886,Si Te La Encuentras Por Ahí,Feid,1,2022.0,8,5,1379,4,179061440.0,23,10,18,0,0.0,172.0,G#,Minor,74.0,46.0,58.0,15.0,0,13,8.0
887,Givenchy,Duki,1,2022.0,7,20,625,4,185236961.0,13,18,12,0,0.0,103.0,G#,Major,61.0,38.0,62.0,14.0,0,23,40.0
888,Alien Superstar,Beyoncé,1,2022.0,7,29,2688,0,171788484.0,39,47,36,0,0.0,122.0,A#,Minor,55.0,46.0,64.0,0.0,0,17,10.0
889,Mary On A Cross,Ghost B.C.,1,2019.0,9,13,2668,2,387080183.0,38,266,78,0,141.0,130.0,B,Major,47.0,56.0,90.0,0.0,0,10,4.0
890,Attention,Newjeans,1,2022.0,8,1,799,12,264717480.0,14,141,9,0,1.0,105.0,A#,Minor,81.0,70.0,65.0,24.0,0,8,4.0
891,The Shade,Rex Orange County,1,2022.0,3,11,1189,6,244928911.0,17,10,16,0,4.0,120.0,F,Major,90.0,73.0,51.0,39.0,0,9,6.0
892,Come Back Home,Sofia Carson,1,2022.0,7,12,367,0,97610446.0,28,67,195,0,0.0,145.0,G,Major,56.0,43.0,53.0,24.0,0,12,4.0
893,El Rescate,"Grupo Marca Registrada, Junior H",2,2022.0,7,22,527,4,287278853.0,10,43,3,1,0.0,99.0,G,Minor,79.0,64.0,59.0,28.0,0,11,14.0
894,Heartless,Kanye West,1,2008.0,1,1,17504,34,887906111.0,63,39,1315,0,2.0,88.0,A#,Minor,79.0,66.0,65.0,5.0,0,25,14.0
895,Stay With Me,"Calvin Harris, Halsey, Pharrell Williams, Justin Timberlake",4,2022.0,7,15,3113,0,123473120.0,54,6,124,1,0.0,126.0,A,Major,81.0,90.0,73.0,28.0,0,29,4.0
896,Siempre Pendientes,"Peso Pluma, Luis R Conriquez",2,2022.0,8,15,685,5,295152154.0,15,79,4,2,0.0,136.0,C,Major,77.0,71.0,75.0,33.0,1,13,4.0
897,Jgl,"Luis R Conriquez, La Adictiva",2,2022.0,2,18,782,9,323455692.0,15,33,6,1,0.0,113.0,G#,Major,70.0,97.0,59.0,55.0,0,27,12.0
898,Don'T You Worry,"David Guetta, Shakira, Black Eyed Peas",3,2022.0,6,16,2442,0,240918092.0,81,4,248,1,6.0,132.0,B,Major,82.0,49.0,88.0,20.0,0,21,3.0
899,Pipoco,"Melody, Ana Castela, Dj Chris No Beat",3,2022.0,5,20,1112,4,191873381.0,22,2,65,1,3.0,135.0,G#,Major,77.0,74.0,74.0,47.0,0,34,8.0
900,Hold Me Closer,"Elton John, Britney Spears",2,2017.0,11,10,4967,0,284216603.0,165,10,177,4,73.0,126.0,C,Major,67.0,49.0,77.0,11.0,0,19,11.0
901,Forget Me,Lewis Capaldi,1,2022.0,9,9,2520,4,239411309.0,93,95,84,9,202.0,102.0,C#,Minor,67.0,72.0,74.0,30.0,0,36,4.0
902,After Like,Ive,1,2022.0,8,22,767,12,265548837.0,20,129,11,0,12.0,125.0,C,Major,68.0,80.0,92.0,10.0,0,9,12.0
903,Bound 2,Kanye West,1,2013.0,1,1,19806,7,703301727.0,33,11,274,0,0.0,149.0,C#,Major,37.0,28.0,66.0,14.0,0,9,5.0
904,B.O.T.A.,"Interplanetary Criminal, Eliza Rose",2,2022.0,6,15,5153,6,244585109.0,102,53,113,12,0.0,137.0,C,Major,74.0,71.0,89.0,24.0,61,15,5.0
905,Talk That Talk,Twice,1,2022.0,8,26,615,0,189476119.0,14,77,15,1,2.0,120.0,D#,Minor,77.0,78.0,91.0,14.0,0,33,12.0
906,Billie Eilish.,Armani White,1,2022.0,1,20,2537,0,277132266.0,49,1,67,11,1.0,100.0,C#,Major,90.0,75.0,50.0,11.0,0,9,26.0
907,Ferxxo 100,Feid,1,2022.0,6,3,1647,30,278920007.0,20,49,23,2,2.0,164.0,G#,Minor,70.0,58.0,57.0,25.0,0,15,7.0
908,Ku Lo Sa,Oxlade,1,2022.0,6,10,2019,8,222410722.0,117,72,107,1,7.0,93.0,A#,Minor,65.0,79.0,66.0,31.0,0,22,7.0
909,Prohibidox,Feid,1,2022.0,9,13,1473,12,185392587.0,25,36,25,1,0.0,180.0,C#,Minor,65.0,52.0,80.0,5.0,0,6,25.0
910,Static,Steve Lacy,1,2022.0,7,15,1613,0,202452860.0,21,15,13,0,0.0,79.0,C#,Major,34.0,22.0,31.0,43.0,63,10,7.0
911,The Scientist,Coldplay,1,2011.0,8,5,30992,6,1608164312.0,124,25,7827,1,0.0,146.0,F,Major,56.0,21.0,44.0,73.0,0,11,2.0
912,Sparks,Coldplay,1,2000.0,7,10,10826,4,624101957.0,24,0,805,0,0.0,103.0,C#,Major,37.0,17.0,27.0,75.0,5,10,3.0
913,Talk,Yeat,1,2022.0,9,2,920,0,148461629.0,10,1,8,0,0.0,140.0,E,Minor,70.0,26.0,76.0,8.0,0,54,23.0
914,Xq Te Pones Así,"Yandel, Feid",2,2022.0,9,13,308,0,47093942.0,6,1,6,0,0.0,92.0,A#,Major,81.0,48.0,70.0,13.0,0,15,7.0
915,Selfish,Pnb Rock,1,2016.0,6,23,2468,0,380319238.0,15,0,0,0,0.0,102.0,C#,Minor,64.0,4.0,60.0,11.0,0,19,4.0
916,Sin Señal,"Ovy On The Drums, Quevedo",2,2022.0,7,22,1097,2,209106362.0,18,10,13,1,1.0,118.0,B,Minor,82.0,75.0,85.0,33.0,1,11,4.0
917,Lady Mi Amor,Feid,1,2022.0,9,13,330,0,53987404.0,3,0,2,0,0.0,93.0,D,Major,78.0,75.0,62.0,6.0,0,15,6.0
918,Poland,Lil Yachty,1,2022.0,6,23,1584,0,115331792.0,38,0,24,0,0.0,150.0,F,Minor,70.0,26.0,56.0,14.0,83,11,5.0
919,The Loneliest,Måneskin,1,2022.0,10,7,1585,5,225093344.0,78,65,328,1,198.0,130.0,D,Major,52.0,24.0,60.0,0.0,0,8,3.0
920,Bye Bye,"Marshmello, Juice Wrld",2,2022.0,10,14,766,0,84697729.0,16,0,9,0,0.0,83.0,D#,Minor,65.0,24.0,53.0,6.0,0,51,4.0
921,Baby Otaku,"Fran C, Polima Westcoast, Nickoog Clk, Pablito Pesadilla",4,2022.0,8,18,836,0,159240673.0,14,1,13,0,0.0,102.0,A,Major,84.0,43.0,75.0,5.0,0,6,8.0
922,Nxde,(G)I-Dle,1,2022.0,10,17,430,6,170709584.0,14,116,9,0,11.0,136.0,E,Minor,73.0,65.0,91.0,4.0,0,48,18.0
923,Miss You,Southstar,1,1982.0,5,16,2020,0,154356956.0,77,10,119,0,40.0,145.0,A,Major,66.0,24.0,58.0,17.0,0,19,5.0
924,We Fell In Love In October,Girl In Red,1,2018.0,11,21,6858,0,723043854.0,31,21,15,0,4.0,130.0,G,Major,57.0,24.0,37.0,11.0,18,16,3.0
925,2 Be Loved,Lizzo,1,2022.0,7,14,3682,6,247689123.0,41,0,158,2,68.0,156.0,G,Major,72.0,92.0,77.0,9.0,0,8,11.0
926,Celestial,Ed Sheeran,1,2022.0,9,29,1639,0,176474912.0,86,14,80,0,37.0,123.0,D,Major,57.0,50.0,85.0,5.0,0,16,4.0
927,Typa Girl,Blackpink,1,2022.0,9,16,452,10,235549288.0,2,129,13,0,1.0,132.0,G,Major,92.0,53.0,62.0,7.0,0,63,10.0
928,I Really Want To Stay At Your House,"Rosa Walton, Hallie Coggins",2,2020.0,12,18,668,1,140430339.0,0,0,31,0,0.0,125.0,D#,Minor,49.0,13.0,74.0,0.0,0,9,4.0
929,California Breeze,Lil Baby,1,2022.0,10,14,991,0,85559365.0,36,38,13,0,3.0,162.0,F,Minor,74.0,22.0,67.0,0.0,0,11,46.0
930,Bamba,"Luciano, Aitch, Bia",3,2022.0,9,22,869,7,146223492.0,14,12,12,2,28.0,138.0,A#,Major,80.0,82.0,81.0,14.0,0,13,36.0
931,Casei Com A Putaria,"Mc Ryan Sp, Love Funk, Mc Paiva Zs",3,2022.0,7,1,648,4,187701588.0,0,0,30,0,0.0,161.0,A#,Minor,59.0,62.0,60.0,12.0,0,5,44.0
932,Major Distribution,"Drake, 21 Savage",2,2022.0,11,4,1545,0,154863153.0,22,7,15,0,0.0,131.0,G#,Minor,91.0,23.0,55.0,1.0,0,7,32.0
933,Pussy & Millions,"Drake, Travis Scott, 21 Savage",3,2022.0,11,4,1930,0,191333656.0,24,8,17,0,1.0,122.0,E,Minor,75.0,45.0,63.0,6.0,0,35,12.0
934,Vigilante Shit,Taylor Swift,1,2022.0,10,21,1948,0,253650850.0,12,9,16,0,0.0,80.0,E,Minor,80.0,16.0,28.0,17.0,0,12,39.0
935,Question...?,Taylor Swift,1,2022.0,10,21,1608,0,223064273.0,10,3,12,0,0.0,109.0,G,Major,75.0,11.0,50.0,20.0,0,30,17.0
936,On Bs,"Drake, 21 Savage",2,2022.0,11,4,1338,0,170413877.0,9,20,7,0,0.0,158.0,A,Major,84.0,33.0,36.0,2.0,0,39,59.0
937,Mastermind,Taylor Swift,1,2022.0,10,21,1936,0,218320587.0,7,5,13,0,0.0,126.0,E,Major,66.0,12.0,35.0,55.0,0,9,14.0
938,Circo Loco,"Drake, 21 Savage",2,2022.0,11,4,1794,0,141720999.0,26,9,17,0,3.0,104.0,C#,Major,73.0,25.0,61.0,1.0,0,32,7.0
939,Labyrinth,Taylor Swift,1,2022.0,10,21,1597,0,187339835.0,6,3,15,0,0.0,110.0,C,Major,48.0,15.0,31.0,80.0,22,12,4.0
940,Spin Bout U,"Drake, 21 Savage",2,2022.0,11,4,1652,2,198365537.0,26,52,10,0,95.0,130.0,G,Major,77.0,20.0,70.0,1.0,0,16,5.0
941,Sweet Nothing,Taylor Swift,1,2022.0,10,21,1747,0,186104310.0,9,6,13,0,2.0,177.0,C,Major,34.0,39.0,16.0,97.0,0,12,5.0
942,"Would'Ve, Could'Ve, Should'Ve",Taylor Swift,1,2022.0,10,21,1715,0,177503916.0,4,5,8,0,0.0,158.0,G,Major,48.0,55.0,84.0,43.0,0,15,12.0
